주문번호,날짜,시간,카테고리,상품명,SKU,수량,단가,합계,결제수단,고객국적
NM-2602-0783,2026-02-12,15:36,스낵,건빵크런치 8개입,NM-3000001,3,6500,19500,카드,미국
NM-2602-0783,2026-02-12,15:36,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,미국
NM-2602-0784,2026-02-12,14:51,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,한국
NM-2602-0784,2026-02-12,14:51,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,간편결제,한국
NM-2602-0785,2026-02-12,15:10,커피포,화이트베리모카맛 커피포,NM-2000013,2,15900,31800,카드,기타
NM-2602-0785,2026-02-12,15:10,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,기타
NM-2602-0785,2026-02-12,15:10,커피포,군밤맛 커피포,NM-2000015,3,15900,47700,카드,기타
NM-2602-0786,2026-02-12,17:59,MD상품,키링 포 모양,NM-4000002,1,12000,12000,간편결제,미국
NM-2602-0786,2026-02-12,17:59,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,간편결제,미국
NM-2602-0786,2026-02-12,17:59,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,미국
NM-2602-0786,2026-02-12,17:59,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,미국
NM-2602-0787,2026-02-12,11:49,커피포,라즈베리말차 커피포,NM-2000017,2,15900,31800,현금,대만
NM-2602-0787,2026-02-12,11:49,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,현금,대만
NM-2602-0788,2026-02-12,11:35,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,간편결제,유럽
NM-2602-0788,2026-02-12,11:35,커피포,말차라떼맛 커피포,NM-2000108,3,15900,47700,간편결제,유럽
NM-2602-0788,2026-02-12,11:35,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,간편결제,유럽
NM-2602-0788,2026-02-12,11:35,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,간편결제,유럽
NM-2602-0789,2026-02-12,14:15,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,간편결제,일본
NM-2602-0789,2026-02-12,14:15,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,간편결제,일본
NM-2602-0790,2026-02-12,12:51,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,한국
NM-2602-0791,2026-02-12,15:39,스낵,건빵크런치 8개입,NM-3000001,3,6500,19500,간편결제,일본
NM-2602-0792,2026-02-13,15:05,커피포,밀크카라멜맛 커피포,NM-2000114,3,15900,47700,카드,동남아기타
NM-2602-0792,2026-02-13,15:05,커피포,생일파티바닐라 커피포,NM-2000005,2,15900,31800,카드,동남아기타
NM-2602-0793,2026-02-13,13:14,스낵,오란다 오리지널,NM-3000003,2,4500,9000,카드,중국
NM-2602-0793,2026-02-13,13:14,커피포,타로밀크티 커피포,NM-2000018,1,15900,15900,카드,중국
NM-2602-0794,2026-02-13,17:54,커피포,얼그레이밀크티 커피포,NM-2000016,2,15900,31800,카드,유럽
NM-2602-0794,2026-02-13,17:54,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,유럽
NM-2602-0794,2026-02-13,17:54,커피포,바나나우유맛 커피포,NM-2000043,3,15900,47700,카드,유럽
NM-2602-0795,2026-02-13,12:30,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,한국
NM-2602-0795,2026-02-13,12:30,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,한국
NM-2602-0795,2026-02-13,12:30,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,카드,한국
NM-2602-0796,2026-02-13,13:22,커피포,민트초코맛 커피포,NM-2000014,1,15900,15900,카드,일본
NM-2602-0796,2026-02-13,13:22,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,카드,일본
NM-2602-0797,2026-02-13,14:51,커피포,밀크카라멜맛 커피포,NM-2000114,3,15900,47700,간편결제,태국
NM-2602-0797,2026-02-13,14:51,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,간편결제,태국
NM-2602-0798,2026-02-13,13:26,커피포,타로밀크티 커피포,NM-2000018,3,15900,47700,카드,일본
NM-2602-0798,2026-02-13,13:26,커피포,바나나우유맛 커피포,NM-2000043,3,15900,47700,카드,일본
NM-2602-0798,2026-02-13,13:26,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,카드,일본
NM-2602-0798,2026-02-13,13:26,MD상품,도자기컵,NM-4000003,3,28000,84000,카드,일본
NM-2602-0799,2026-02-13,12:26,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,홍콩
NM-2602-0799,2026-02-13,12:26,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,홍콩
NM-2602-0799,2026-02-13,12:26,스낵,오란다 오리지널,NM-3000003,2,4500,9000,간편결제,홍콩
NM-2602-0799,2026-02-13,12:26,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,간편결제,홍콩
NM-2602-0800,2026-02-13,16:17,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,한국
NM-2602-0801,2026-02-13,13:26,커피포,화이트베리모카맛 커피포,NM-2000013,2,15900,31800,카드,일본
NM-2602-0801,2026-02-13,13:26,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,카드,일본
NM-2602-0802,2026-02-13,12:47,스낵,오란다 오리지널,NM-3000003,2,4500,9000,카드,미국
NM-2602-0802,2026-02-13,12:47,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,미국
NM-2602-0802,2026-02-13,12:47,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,카드,미국
NM-2602-0803,2026-02-13,13:06,MD상품,키링 포 모양,NM-4000002,1,12000,12000,현금,한국
NM-2602-0803,2026-02-13,13:06,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,현금,한국
NM-2602-0803,2026-02-13,13:06,커피포,화이트베리모카맛 커피포,NM-2000013,1,15900,15900,현금,한국
NM-2602-0804,2026-02-13,17:44,MD상품,뉴믹스 에코백,NM-4000004,2,18000,36000,카드,홍콩
NM-2602-0804,2026-02-13,17:44,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,홍콩
NM-2602-0804,2026-02-13,17:44,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,카드,홍콩
NM-2602-0805,2026-02-13,16:43,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,한국
NM-2602-0806,2026-02-13,15:24,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,카드,유럽
NM-2602-0807,2026-02-13,19:04,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,카드,한국
NM-2602-0807,2026-02-13,19:04,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,카드,한국
NM-2602-0808,2026-02-13,16:17,MD상품,키링 mix man,NM-4000001,1,12000,12000,카드,미국
NM-2602-0808,2026-02-13,16:17,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,미국
NM-2602-0808,2026-02-13,16:17,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,카드,미국
NM-2602-0808,2026-02-13,16:17,MD상품,도자기컵,NM-4000003,2,28000,56000,카드,미국
NM-2602-0809,2026-02-13,17:25,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,유럽
NM-2602-0809,2026-02-13,17:25,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,유럽
NM-2602-0809,2026-02-13,17:25,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,간편결제,유럽
NM-2602-0809,2026-02-13,17:25,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,유럽
NM-2602-0810,2026-02-13,11:25,MD상품,키링 mix man,NM-4000001,1,12000,12000,카드,한국
NM-2602-0811,2026-02-13,13:25,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,현금,미국
NM-2602-0811,2026-02-13,13:25,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,현금,미국
NM-2602-0812,2026-02-13,12:43,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,간편결제,일본
NM-2602-0812,2026-02-13,12:43,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,간편결제,일본
NM-2602-0813,2026-02-13,16:21,커피포,오리지널 에어 10T,NM-2000008,1,16500,16500,간편결제,홍콩
NM-2602-0814,2026-02-13,19:31,MD상품,키링 포 모양,NM-4000002,2,12000,24000,간편결제,홍콩
NM-2602-0814,2026-02-13,19:31,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,홍콩
NM-2602-0815,2026-02-13,12:57,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,간편결제,한국
NM-2602-0816,2026-02-13,16:02,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,2,5500,11000,카드,기타
NM-2602-0816,2026-02-13,16:02,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,카드,기타
NM-2602-0816,2026-02-13,16:02,커피포,화이트베리모카맛 커피포,NM-2000013,2,15900,31800,카드,기타
NM-2602-0817,2026-02-13,12:00,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,간편결제,일본
NM-2602-0817,2026-02-13,12:00,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,일본
NM-2602-0817,2026-02-13,12:00,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,간편결제,일본
NM-2602-0818,2026-02-13,17:15,스낵,오란다 오리지널,NM-3000003,1,4500,4500,간편결제,일본
NM-2602-0818,2026-02-13,17:15,MD상품,키링 포 모양,NM-4000002,1,12000,12000,간편결제,일본
NM-2602-0819,2026-02-13,14:57,커피포,생일파티바닐라 커피포,NM-2000005,2,15900,31800,간편결제,일본
NM-2602-0819,2026-02-13,14:57,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,간편결제,일본
NM-2602-0820,2026-02-13,11:58,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,카드,일본
NM-2602-0820,2026-02-13,11:58,MD상품,키링 mix man,NM-4000001,2,12000,24000,카드,일본
NM-2602-0821,2026-02-13,18:59,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,현금,홍콩
NM-2602-0821,2026-02-13,18:59,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,현금,홍콩
NM-2602-0821,2026-02-13,18:59,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,현금,홍콩
NM-2602-0822,2026-02-13,14:22,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,2,5500,11000,현금,일본
NM-2602-0822,2026-02-13,14:22,스낵,오란다 오리지널,NM-3000003,2,4500,9000,현금,일본
NM-2602-0822,2026-02-13,14:22,MD상품,키링 포 모양,NM-4000002,3,12000,36000,현금,일본
NM-2602-0822,2026-02-13,14:22,MD상품,키링 포 모양,NM-4000002,2,12000,24000,현금,일본
NM-2602-0823,2026-02-13,16:26,MD상품,뉴믹스 에코백,NM-4000004,1,18000,18000,카드,대만
NM-2602-0823,2026-02-13,16:26,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,카드,대만
NM-2602-0823,2026-02-13,16:26,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,카드,대만
NM-2602-0824,2026-02-13,12:33,MD상품,키링 포 모양,NM-4000002,1,12000,12000,카드,미국
NM-2602-0824,2026-02-13,12:33,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,카드,미국
NM-2602-0824,2026-02-13,12:33,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,카드,미국
NM-2602-0825,2026-02-13,17:43,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,한국
NM-2602-0826,2026-02-13,15:53,커피포,오리지널 에어 10T,NM-2000008,1,16500,16500,카드,한국
NM-2602-0826,2026-02-13,15:53,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,카드,한국
NM-2602-0827,2026-02-13,12:42,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,대만
NM-2602-0827,2026-02-13,12:42,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,카드,대만
NM-2602-0828,2026-02-13,17:40,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,간편결제,홍콩
NM-2602-0829,2026-02-13,14:45,MD상품,키링 포 모양,NM-4000002,1,12000,12000,간편결제,미국
NM-2602-0829,2026-02-13,14:45,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,간편결제,미국
NM-2602-0830,2026-02-13,15:45,커피포,밀크카라멜맛 커피포,NM-2000114,3,15900,47700,간편결제,일본
NM-2602-0831,2026-02-13,13:50,MD상품,키링 포 모양,NM-4000002,1,12000,12000,카드,유럽
NM-2602-0831,2026-02-13,13:50,스낵,오란다 말차,NM-3000004,2,4500,9000,카드,유럽
NM-2602-0832,2026-02-13,16:48,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,대만
NM-2602-0833,2026-02-13,13:06,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,현금,대만
NM-2602-0833,2026-02-13,13:06,MD상품,키링 포 모양,NM-4000002,2,12000,24000,현금,대만
NM-2602-0834,2026-02-13,13:09,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,간편결제,일본
NM-2602-0834,2026-02-13,13:09,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,간편결제,일본
NM-2602-0834,2026-02-13,13:09,MD상품,뉴믹스 에코백,NM-4000004,3,18000,54000,간편결제,일본
NM-2602-0835,2026-02-13,17:31,커피포,생일파티바닐라 커피포,NM-2000005,2,15900,31800,카드,대만
NM-2602-0835,2026-02-13,17:31,스낵,오란다 오리지널,NM-3000003,3,4500,13500,카드,대만
NM-2602-0836,2026-02-13,16:52,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,현금,일본
NM-2602-0836,2026-02-13,16:52,MD상품,키링 포 모양,NM-4000002,1,12000,12000,현금,일본
NM-2602-0837,2026-02-13,17:59,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,간편결제,일본
NM-2602-0837,2026-02-13,17:59,스낵,오란다 오리지널,NM-3000003,2,4500,9000,간편결제,일본
NM-2602-0838,2026-02-13,14:44,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,카드,일본
NM-2602-0838,2026-02-13,14:44,커피포,바나나우유맛 커피포,NM-2000043,3,15900,47700,카드,일본
NM-2602-0839,2026-02-13,15:28,커피포,오리지널 에어 10T,NM-2000008,1,16500,16500,간편결제,한국
NM-2602-0839,2026-02-13,15:28,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,간편결제,한국
NM-2602-0840,2026-02-13,17:04,스낵,오란다 말차,NM-3000004,1,4500,4500,카드,미국
NM-2602-0840,2026-02-13,17:04,커피포,바나나우유맛 커피포,NM-2000043,3,15900,47700,카드,미국
NM-2602-0841,2026-02-13,11:20,커피포,라즈베리말차 커피포,NM-2000017,1,15900,15900,카드,미국
NM-2602-0841,2026-02-13,11:20,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,미국
NM-2602-0842,2026-02-13,15:02,스낵,오란다 오리지널,NM-3000003,3,4500,13500,카드,일본
NM-2602-0842,2026-02-13,15:02,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,카드,일본
NM-2602-0842,2026-02-13,15:02,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,카드,일본
NM-2602-0843,2026-02-13,13:57,커피포,생일파티바닐라 커피포,NM-2000005,3,15900,47700,간편결제,유럽
NM-2602-0843,2026-02-13,13:57,커피포,오리지널 에어 10T,NM-2000008,2,16500,33000,간편결제,유럽
NM-2602-0844,2026-02-13,12:41,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,카드,태국
NM-2602-0844,2026-02-13,12:41,커피포,오리지널 에어 10T,NM-2000008,1,16500,16500,카드,태국
NM-2602-0845,2026-02-13,18:58,MD상품,도자기컵,NM-4000003,2,28000,56000,간편결제,유럽
NM-2602-0845,2026-02-13,18:58,스낵,오란다 말차,NM-3000004,2,4500,9000,간편결제,유럽
NM-2602-0846,2026-02-13,14:37,커피포,라즈베리말차 커피포,NM-2000017,2,15900,31800,간편결제,한국
NM-2602-0846,2026-02-13,14:37,MD상품,키링 mix man,NM-4000001,1,12000,12000,간편결제,한국
NM-2602-0847,2026-02-13,14:06,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,카드,일본
NM-2602-0847,2026-02-13,14:06,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,카드,일본
NM-2602-0847,2026-02-13,14:06,스낵,오란다 오리지널,NM-3000003,1,4500,4500,카드,일본
NM-2602-0847,2026-02-13,14:06,스낵,오란다 오리지널,NM-3000003,3,4500,13500,카드,일본
NM-2602-0848,2026-02-13,11:29,커피포,민트초코맛 커피포,NM-2000014,1,15900,15900,카드,일본
NM-2602-0849,2026-02-13,14:30,MD상품,키링 mix man,NM-4000001,2,12000,24000,간편결제,대만
NM-2602-0850,2026-02-13,13:47,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,한국
NM-2602-0851,2026-02-13,11:58,MD상품,키링 mix man,NM-4000001,2,12000,24000,카드,중국
NM-2602-0851,2026-02-13,11:58,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,중국
NM-2602-0851,2026-02-13,11:58,스낵,건빵크런치 8개입,NM-3000001,3,6500,19500,카드,중국
NM-2602-0851,2026-02-13,11:58,커피포,타로밀크티 커피포,NM-2000018,2,15900,31800,카드,중국
NM-2602-0852,2026-02-13,12:26,커피포,오리지널 에어 10T,NM-2000008,2,16500,33000,간편결제,중국
NM-2602-0852,2026-02-13,12:26,커피포,오리지널 에어 10T,NM-2000008,2,16500,33000,간편결제,중국
NM-2602-0853,2026-02-13,16:53,커피포,라즈베리말차 커피포,NM-2000017,3,15900,47700,카드,일본
NM-2602-0853,2026-02-13,16:53,MD상품,키링 포 모양,NM-4000002,3,12000,36000,카드,일본
NM-2602-0854,2026-02-13,17:18,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,현금,중국
NM-2602-0854,2026-02-13,17:18,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,3,5500,16500,현금,중국
NM-2602-0855,2026-02-13,17:08,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,일본
NM-2602-0855,2026-02-13,17:08,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,일본
NM-2602-0856,2026-02-13,15:39,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,카드,대만
NM-2602-0856,2026-02-13,15:39,MD상품,키링 mix man,NM-4000001,2,12000,24000,카드,대만
NM-2602-0856,2026-02-13,15:39,MD상품,뉴믹스 에코백,NM-4000004,1,18000,18000,카드,대만
NM-2602-0856,2026-02-13,15:39,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,카드,대만
NM-2602-0857,2026-02-13,16:48,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,카드,일본
NM-2602-0857,2026-02-13,16:48,스낵,오란다 말차,NM-3000004,1,4500,4500,카드,일본
NM-2602-0858,2026-02-13,15:12,커피포,군밤맛 커피포,NM-2000015,3,15900,47700,카드,중국
NM-2602-0858,2026-02-13,15:12,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,중국
NM-2602-0858,2026-02-13,15:12,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,카드,중국
NM-2602-0859,2026-02-13,15:10,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,간편결제,대만
NM-2602-0859,2026-02-13,15:10,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,간편결제,대만
NM-2602-0860,2026-02-13,13:45,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,한국
NM-2602-0861,2026-02-13,12:28,커피포,얼그레이밀크티 커피포,NM-2000016,2,15900,31800,간편결제,유럽
NM-2602-0861,2026-02-13,12:28,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,유럽
NM-2602-0862,2026-02-13,17:47,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,간편결제,홍콩
NM-2602-0862,2026-02-13,17:47,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,홍콩
NM-2602-0863,2026-02-13,13:55,커피포,화이트베리모카맛 커피포,NM-2000013,3,15900,47700,현금,대만
NM-2602-0864,2026-02-13,17:08,MD상품,도자기컵,NM-4000003,3,28000,84000,카드,미국
NM-2602-0864,2026-02-13,17:08,스낵,오란다 오리지널,NM-3000003,2,4500,9000,카드,미국
NM-2602-0864,2026-02-13,17:08,커피포,민트초코맛 커피포,NM-2000014,3,15900,47700,카드,미국
NM-2602-0864,2026-02-13,17:08,커피포,타로밀크티 커피포,NM-2000018,2,15900,31800,카드,미국
NM-2602-0865,2026-02-13,14:04,커피포,오리지널 에어 10T,NM-2000008,2,16500,33000,카드,태국
NM-2602-0866,2026-02-13,13:27,MD상품,뉴믹스 에코백,NM-4000004,1,18000,18000,카드,대만
NM-2602-0866,2026-02-13,13:27,커피포,민트초코맛 커피포,NM-2000014,1,15900,15900,카드,대만
NM-2602-0867,2026-02-14,11:34,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,2,5500,11000,카드,일본
NM-2602-0867,2026-02-14,11:34,커피포,얼그레이밀크티 커피포,NM-2000016,3,15900,47700,카드,일본
NM-2602-0868,2026-02-14,14:22,MD상품,키링 포 모양,NM-4000002,2,12000,24000,간편결제,한국
NM-2602-0869,2026-02-14,13:00,커피포,오리지널 에어 10T,NM-2000008,2,16500,33000,간편결제,일본
NM-2602-0870,2026-02-14,17:29,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,카드,태국
NM-2602-0870,2026-02-14,17:29,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,카드,태국
NM-2602-0870,2026-02-14,17:29,스낵,오란다 오리지널,NM-3000003,3,4500,13500,카드,태국
NM-2602-0871,2026-02-14,13:38,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,일본
NM-2602-0871,2026-02-14,13:38,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,카드,일본
NM-2602-0871,2026-02-14,13:38,MD상품,키링 mix man,NM-4000001,2,12000,24000,카드,일본
NM-2602-0871,2026-02-14,13:38,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,카드,일본
NM-2602-0872,2026-02-14,17:57,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,동남아기타
NM-2602-0873,2026-02-14,17:12,커피포,생일파티바닐라 커피포,NM-2000005,3,15900,47700,현금,중국
NM-2602-0873,2026-02-14,17:12,커피포,화이트베리모카맛 커피포,NM-2000013,1,15900,15900,현금,중국
NM-2602-0873,2026-02-14,17:12,MD상품,뉴믹스 에코백,NM-4000004,2,18000,36000,현금,중국
NM-2602-0874,2026-02-14,15:29,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,카드,한국
NM-2602-0875,2026-02-14,16:06,커피포,얼그레이밀크티 커피포,NM-2000016,3,15900,47700,간편결제,기타
NM-2602-0875,2026-02-14,16:06,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,간편결제,기타
NM-2602-0876,2026-02-14,13:03,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,한국
NM-2602-0876,2026-02-14,13:03,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,한국
NM-2602-0877,2026-02-14,12:04,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,태국
NM-2602-0877,2026-02-14,12:04,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,태국
NM-2602-0878,2026-02-14,14:21,MD상품,키링 포 모양,NM-4000002,1,12000,12000,카드,대만
NM-2602-0879,2026-02-14,13:53,커피포,민트초코맛 커피포,NM-2000014,2,15900,31800,현금,동남아기타
NM-2602-0879,2026-02-14,13:53,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,현금,동남아기타
NM-2602-0879,2026-02-14,13:53,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,현금,동남아기타
NM-2602-0880,2026-02-14,13:24,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,간편결제,한국
NM-2602-0880,2026-02-14,13:24,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,한국
NM-2602-0881,2026-02-14,14:34,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,카드,일본
NM-2602-0882,2026-02-14,12:00,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,카드,미국
NM-2602-0882,2026-02-14,12:00,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,카드,미국
NM-2602-0882,2026-02-14,12:00,커피포,타로밀크티 커피포,NM-2000018,2,15900,31800,카드,미국
NM-2602-0883,2026-02-14,16:12,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,간편결제,한국
NM-2602-0883,2026-02-14,16:12,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,간편결제,한국
NM-2602-0883,2026-02-14,16:12,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,간편결제,한국
NM-2602-0884,2026-02-14,12:13,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,중국
NM-2602-0884,2026-02-14,12:13,커피포,타로밀크티 커피포,NM-2000018,1,15900,15900,카드,중국
NM-2602-0884,2026-02-14,12:13,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,카드,중국
NM-2602-0885,2026-02-14,17:45,커피포,오리지널 에어 10T,NM-2000008,2,16500,33000,카드,대만
NM-2602-0885,2026-02-14,17:45,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,카드,대만
NM-2602-0885,2026-02-14,17:45,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,카드,대만
NM-2602-0886,2026-02-14,13:48,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,한국
NM-2602-0887,2026-02-14,15:18,스낵,오란다 오리지널,NM-3000003,1,4500,4500,간편결제,대만
NM-2602-0887,2026-02-14,15:18,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,간편결제,대만
NM-2602-0887,2026-02-14,15:18,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,간편결제,대만
NM-2602-0888,2026-02-14,19:25,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,현금,대만
NM-2602-0888,2026-02-14,19:25,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,현금,대만
NM-2602-0889,2026-02-14,13:15,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,카드,한국
NM-2602-0889,2026-02-14,13:15,스낵,오란다 오리지널,NM-3000003,2,4500,9000,카드,한국
NM-2602-0889,2026-02-14,13:15,커피포,타로밀크티 커피포,NM-2000018,1,15900,15900,카드,한국
NM-2602-0890,2026-02-14,15:43,MD상품,키링 포 모양,NM-4000002,2,12000,24000,카드,일본
NM-2602-0890,2026-02-14,15:43,커피포,오리지널 에어 10T,NM-2000008,1,16500,16500,카드,일본
NM-2602-0891,2026-02-14,18:00,커피포,밀크카라멜맛 커피포,NM-2000114,3,15900,47700,카드,중국
NM-2602-0892,2026-02-14,14:18,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,카드,일본
NM-2602-0892,2026-02-14,14:18,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,일본
