주문번호,날짜,시간,카테고리,상품명,SKU,수량,단가,합계,결제수단,고객국적
NM-2601-0728,2026-01-16,12:59,커피포,생일파티바닐라 커피포,NM-2000005,2,15900,31800,카드,대만
NM-2601-0728,2026-01-16,12:59,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,카드,대만
NM-2601-0729,2026-01-16,17:56,커피포,바나나우유맛 커피포,NM-2000043,3,15900,47700,카드,일본
NM-2601-0729,2026-01-16,17:56,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,카드,일본
NM-2601-0730,2026-01-16,17:19,스낵,오란다 오리지널,NM-3000003,2,4500,9000,현금,한국
NM-2601-0731,2026-01-16,16:30,MD상품,키링 포 모양,NM-4000002,1,12000,12000,카드,한국
NM-2601-0731,2026-01-16,16:30,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,한국
NM-2601-0732,2026-01-16,11:09,MD상품,키링 mix man,NM-4000001,1,12000,12000,간편결제,한국
NM-2601-0732,2026-01-16,11:09,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,간편결제,한국
NM-2601-0732,2026-01-16,11:09,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,한국
NM-2601-0733,2026-01-16,14:43,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,간편결제,한국
NM-2601-0733,2026-01-16,14:43,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,한국
NM-2601-0734,2026-01-16,14:32,커피포,라즈베리말차 커피포,NM-2000017,1,15900,15900,카드,홍콩
NM-2601-0734,2026-01-16,14:32,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,홍콩
NM-2601-0735,2026-01-16,13:19,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,카드,태국
NM-2601-0735,2026-01-16,13:19,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,태국
NM-2601-0736,2026-01-16,13:36,스낵,오란다 오리지널,NM-3000003,1,4500,4500,간편결제,한국
NM-2601-0737,2026-01-16,18:33,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,간편결제,동남아기타
NM-2601-0737,2026-01-16,18:33,커피포,라즈베리말차 커피포,NM-2000017,1,15900,15900,간편결제,동남아기타
NM-2601-0737,2026-01-16,18:33,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,동남아기타
NM-2601-0738,2026-01-16,18:22,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,일본
NM-2601-0738,2026-01-16,18:22,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,카드,일본
NM-2601-0738,2026-01-16,18:22,MD상품,뉴믹스 에코백,NM-4000004,2,18000,36000,카드,일본
NM-2601-0739,2026-01-16,13:26,스낵,오란다 말차,NM-3000004,1,4500,4500,카드,한국
NM-2601-0740,2026-01-16,12:02,커피포,밀크카라멜맛 커피포,NM-2000114,3,15900,47700,카드,태국
NM-2601-0740,2026-01-16,12:02,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,태국
NM-2601-0740,2026-01-16,12:02,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,2,5500,11000,카드,태국
NM-2601-0741,2026-01-16,15:22,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,한국
NM-2601-0742,2026-01-16,14:35,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,카드,한국
NM-2601-0742,2026-01-16,14:35,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,카드,한국
NM-2601-0743,2026-01-16,13:27,MD상품,도자기컵,NM-4000003,1,28000,28000,카드,유럽
NM-2601-0743,2026-01-16,13:27,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,유럽
NM-2601-0743,2026-01-16,13:27,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,유럽
NM-2601-0743,2026-01-16,13:27,커피포,타로밀크티 커피포,NM-2000018,2,15900,31800,카드,유럽
NM-2601-0744,2026-01-16,14:03,커피포,생일파티바닐라 커피포,NM-2000005,3,15900,47700,카드,일본
NM-2601-0744,2026-01-16,14:03,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,카드,일본
NM-2601-0744,2026-01-16,14:03,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,카드,일본
NM-2601-0745,2026-01-16,13:20,스낵,오란다 오리지널,NM-3000003,1,4500,4500,간편결제,동남아기타
NM-2601-0745,2026-01-16,13:20,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,간편결제,동남아기타
NM-2601-0746,2026-01-16,11:58,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,간편결제,미국
NM-2601-0746,2026-01-16,11:58,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,간편결제,미국
NM-2601-0746,2026-01-16,11:58,커피포,오리지널 에어 10T,NM-2000008,2,16500,33000,간편결제,미국
NM-2601-0747,2026-01-16,13:52,커피포,바나나우유맛 커피포,NM-2000043,3,15900,47700,카드,태국
NM-2601-0747,2026-01-16,13:52,커피포,군밤맛 커피포,NM-2000015,3,15900,47700,카드,태국
NM-2601-0747,2026-01-16,13:52,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,카드,태국
NM-2601-0748,2026-01-16,15:07,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,한국
NM-2601-0749,2026-01-17,17:43,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,간편결제,한국
NM-2601-0749,2026-01-17,17:43,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,간편결제,한국
NM-2601-0749,2026-01-17,17:43,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,간편결제,한국
NM-2601-0750,2026-01-17,11:13,커피포,라즈베리말차 커피포,NM-2000017,1,15900,15900,카드,한국
NM-2601-0750,2026-01-17,11:13,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,한국
NM-2601-0751,2026-01-17,11:29,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,동남아기타
NM-2601-0751,2026-01-17,11:29,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,카드,동남아기타
NM-2601-0752,2026-01-17,15:19,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,카드,태국
NM-2601-0752,2026-01-17,15:19,커피포,생일파티바닐라 커피포,NM-2000005,2,15900,31800,카드,태국
NM-2601-0752,2026-01-17,15:19,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,카드,태국
NM-2601-0752,2026-01-17,15:19,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,카드,태국
NM-2601-0753,2026-01-17,13:51,커피포,오리지널 에어 10T,NM-2000008,2,16500,33000,카드,한국
NM-2601-0754,2026-01-17,16:42,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,한국
NM-2601-0755,2026-01-17,18:28,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,현금,미국
NM-2601-0756,2026-01-17,14:48,커피포,화이트베리모카맛 커피포,NM-2000013,1,15900,15900,현금,일본
NM-2601-0756,2026-01-17,14:48,커피포,바나나우유맛 커피포,NM-2000043,3,15900,47700,현금,일본
NM-2601-0757,2026-01-17,15:20,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,일본
NM-2601-0757,2026-01-17,15:20,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,카드,일본
NM-2601-0758,2026-01-17,14:07,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,일본
NM-2601-0758,2026-01-17,14:07,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,일본
NM-2601-0759,2026-01-17,18:16,커피포,화이트베리모카맛 커피포,NM-2000013,1,15900,15900,카드,일본
NM-2601-0759,2026-01-17,18:16,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,카드,일본
NM-2601-0759,2026-01-17,18:16,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,일본
NM-2601-0759,2026-01-17,18:16,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,카드,일본
NM-2601-0760,2026-01-17,11:47,스낵,오란다 오리지널,NM-3000003,1,4500,4500,카드,한국
NM-2601-0761,2026-01-17,14:04,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,한국
NM-2601-0762,2026-01-17,16:02,커피포,얼그레이밀크티 커피포,NM-2000016,2,15900,31800,카드,대만
NM-2601-0762,2026-01-17,16:02,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,대만
NM-2601-0762,2026-01-17,16:02,커피포,얼그레이밀크티 커피포,NM-2000016,2,15900,31800,카드,대만
NM-2601-0762,2026-01-17,16:02,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,대만
NM-2601-0763,2026-01-17,18:23,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,한국
NM-2601-0764,2026-01-17,15:44,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,간편결제,한국
NM-2601-0765,2026-01-17,14:52,커피포,민트초코맛 커피포,NM-2000014,1,15900,15900,간편결제,동남아기타
NM-2601-0765,2026-01-17,14:52,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,동남아기타
NM-2601-0766,2026-01-17,15:22,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,카드,태국
NM-2601-0766,2026-01-17,15:22,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,태국
NM-2601-0766,2026-01-17,15:22,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,카드,태국
NM-2601-0767,2026-01-17,14:41,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,카드,일본
NM-2601-0767,2026-01-17,14:41,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,카드,일본
NM-2601-0768,2026-01-17,14:06,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,한국
NM-2601-0768,2026-01-17,14:06,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,간편결제,한국
NM-2601-0769,2026-01-17,11:41,MD상품,키링 mix man,NM-4000001,2,12000,24000,카드,일본
NM-2601-0769,2026-01-17,11:41,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,카드,일본
NM-2601-0770,2026-01-17,16:05,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,간편결제,일본
NM-2601-0770,2026-01-17,16:05,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,간편결제,일본
NM-2601-0770,2026-01-17,16:05,스낵,오란다 말차,NM-3000004,1,4500,4500,간편결제,일본
NM-2601-0770,2026-01-17,16:05,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,일본
NM-2601-0771,2026-01-17,18:21,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,현금,한국
NM-2601-0771,2026-01-17,18:21,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,현금,한국
NM-2601-0772,2026-01-17,13:57,스낵,오란다 오리지널,NM-3000003,1,4500,4500,현금,태국
NM-2601-0772,2026-01-17,13:57,커피포,밀크카라멜맛 커피포,NM-2000114,3,15900,47700,현금,태국
NM-2601-0773,2026-01-17,11:33,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,현금,한국
NM-2601-0773,2026-01-17,11:33,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,현금,한국
NM-2601-0774,2026-01-17,14:55,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,일본
NM-2601-0774,2026-01-17,14:55,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,일본
NM-2601-0774,2026-01-17,14:55,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,간편결제,일본
NM-2601-0775,2026-01-17,12:25,커피포,민트초코맛 커피포,NM-2000014,2,15900,31800,간편결제,중국
NM-2601-0775,2026-01-17,12:25,MD상품,키링 mix man,NM-4000001,2,12000,24000,간편결제,중국
NM-2601-0776,2026-01-17,13:31,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,현금,한국
NM-2601-0776,2026-01-17,13:31,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,현금,한국
NM-2601-0776,2026-01-17,13:31,스낵,오란다 말차,NM-3000004,1,4500,4500,현금,한국
NM-2601-0777,2026-01-17,14:06,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,카드,한국
NM-2601-0777,2026-01-17,14:06,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,한국
NM-2601-0778,2026-01-17,19:59,커피포,밀크카라멜맛 커피포,NM-2000114,3,15900,47700,카드,동남아기타
NM-2601-0778,2026-01-17,19:59,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,동남아기타
NM-2601-0779,2026-01-17,15:42,커피포,화이트베리모카맛 커피포,NM-2000013,2,15900,31800,간편결제,태국
NM-2601-0780,2026-01-17,13:59,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,기타
NM-2601-0780,2026-01-17,13:59,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,간편결제,기타
NM-2601-0780,2026-01-17,13:59,커피포,생일파티바닐라 커피포,NM-2000005,3,15900,47700,간편결제,기타
NM-2601-0780,2026-01-17,13:59,커피포,민트초코맛 커피포,NM-2000014,1,15900,15900,간편결제,기타
NM-2601-0781,2026-01-17,12:32,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,카드,미국
NM-2601-0782,2026-01-17,15:21,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,카드,일본
NM-2601-0782,2026-01-17,15:21,커피포,라즈베리말차 커피포,NM-2000017,1,15900,15900,카드,일본
NM-2601-0783,2026-01-17,16:17,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,한국
NM-2601-0784,2026-01-17,18:18,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,카드,한국
NM-2601-0784,2026-01-17,18:18,MD상품,키링 mix man,NM-4000001,1,12000,12000,카드,한국
NM-2601-0784,2026-01-17,18:18,스낵,오란다 오리지널,NM-3000003,1,4500,4500,카드,한국
NM-2601-0785,2026-01-17,15:16,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,간편결제,일본
NM-2601-0785,2026-01-17,15:16,커피포,오리지널 에어 10T,NM-2000008,2,16500,33000,간편결제,일본
NM-2601-0785,2026-01-17,15:16,커피포,얼그레이밀크티 커피포,NM-2000016,3,15900,47700,간편결제,일본
NM-2601-0785,2026-01-17,15:16,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,간편결제,일본
NM-2601-0786,2026-01-17,12:38,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,간편결제,대만
NM-2601-0786,2026-01-17,12:38,커피포,민트초코맛 커피포,NM-2000014,1,15900,15900,간편결제,대만
NM-2601-0787,2026-01-17,14:40,스낵,오란다 오리지널,NM-3000003,2,4500,9000,카드,한국
NM-2601-0787,2026-01-17,14:40,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,카드,한국
NM-2601-0788,2026-01-17,11:20,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,간편결제,일본
NM-2601-0788,2026-01-17,11:20,커피포,오리지널 에어 10T,NM-2000008,2,16500,33000,간편결제,일본
NM-2601-0789,2026-01-17,14:14,MD상품,뉴믹스 에코백,NM-4000004,1,18000,18000,카드,한국
NM-2601-0790,2026-01-17,12:52,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,간편결제,미국
NM-2601-0791,2026-01-17,12:46,스낵,오란다 말차,NM-3000004,1,4500,4500,카드,일본
NM-2601-0791,2026-01-17,12:46,스낵,오란다 말차,NM-3000004,3,4500,13500,카드,일본
NM-2601-0791,2026-01-17,12:46,스낵,오란다 오리지널,NM-3000003,3,4500,13500,카드,일본
NM-2601-0792,2026-01-17,15:26,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,간편결제,대만
NM-2601-0792,2026-01-17,15:26,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,대만
NM-2601-0793,2026-01-17,17:44,스낵,오란다 말차,NM-3000004,1,4500,4500,카드,한국
NM-2601-0794,2026-01-17,18:50,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,한국
NM-2601-0794,2026-01-17,18:50,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,카드,한국
NM-2601-0795,2026-01-17,18:09,스낵,오란다 오리지널,NM-3000003,2,4500,9000,카드,한국
NM-2601-0795,2026-01-17,18:09,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,카드,한국
NM-2601-0795,2026-01-17,18:09,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,2,5500,11000,카드,한국
NM-2601-0796,2026-01-17,12:48,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,간편결제,홍콩
NM-2601-0797,2026-01-17,13:46,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,대만
NM-2601-0797,2026-01-17,13:46,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,카드,대만
NM-2601-0797,2026-01-17,13:46,커피포,얼그레이밀크티 커피포,NM-2000016,2,15900,31800,카드,대만
NM-2601-0797,2026-01-17,13:46,MD상품,뉴믹스 에코백,NM-4000004,2,18000,36000,카드,대만
NM-2601-0798,2026-01-17,18:20,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,카드,한국
NM-2601-0798,2026-01-17,18:20,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,카드,한국
NM-2601-0799,2026-01-17,17:31,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,간편결제,한국
NM-2601-0800,2026-01-17,11:49,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,간편결제,태국
NM-2601-0800,2026-01-17,11:49,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,간편결제,태국
NM-2601-0800,2026-01-17,11:49,MD상품,도자기컵,NM-4000003,2,28000,56000,간편결제,태국
NM-2601-0800,2026-01-17,11:49,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,간편결제,태국
NM-2601-0801,2026-01-17,13:57,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,카드,한국
NM-2601-0802,2026-01-17,12:31,MD상품,뉴믹스 에코백,NM-4000004,1,18000,18000,현금,미국
NM-2601-0803,2026-01-17,11:18,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,현금,한국
NM-2601-0803,2026-01-17,11:18,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,현금,한국
NM-2601-0803,2026-01-17,11:18,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,현금,한국
NM-2601-0804,2026-01-17,16:23,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,카드,일본
NM-2601-0804,2026-01-17,16:23,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,일본
NM-2601-0805,2026-01-17,18:50,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,태국
NM-2601-0806,2026-01-17,15:18,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,간편결제,한국
NM-2601-0806,2026-01-17,15:18,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,간편결제,한국
NM-2601-0807,2026-01-17,14:45,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,한국
NM-2601-0807,2026-01-17,14:45,MD상품,도자기컵,NM-4000003,2,28000,56000,카드,한국
NM-2601-0807,2026-01-17,14:45,커피포,오리지널 에어 10T,NM-2000008,2,16500,33000,카드,한국
NM-2601-0808,2026-01-17,18:39,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,미국
NM-2601-0808,2026-01-17,18:39,MD상품,키링 mix man,NM-4000001,1,12000,12000,간편결제,미국
NM-2601-0809,2026-01-17,12:20,커피포,생일파티바닐라 커피포,NM-2000005,2,15900,31800,현금,한국
NM-2601-0810,2026-01-17,16:54,커피포,민트초코맛 커피포,NM-2000014,1,15900,15900,간편결제,기타
NM-2601-0810,2026-01-17,16:54,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,간편결제,기타
NM-2601-0810,2026-01-17,16:54,커피포,라즈베리말차 커피포,NM-2000017,3,15900,47700,간편결제,기타
NM-2601-0810,2026-01-17,16:54,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,기타
NM-2601-0811,2026-01-17,15:18,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,카드,미국
NM-2601-0811,2026-01-17,15:18,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,미국
NM-2601-0811,2026-01-17,15:18,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,미국
NM-2601-0811,2026-01-17,15:18,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,2,5500,11000,카드,미국
NM-2601-0812,2026-01-17,12:45,MD상품,키링 mix man,NM-4000001,2,12000,24000,간편결제,일본
NM-2601-0812,2026-01-17,12:45,MD상품,뉴믹스 에코백,NM-4000004,1,18000,18000,간편결제,일본
NM-2601-0813,2026-01-17,15:15,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,간편결제,중국
NM-2601-0813,2026-01-17,15:15,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,간편결제,중국
NM-2601-0814,2026-01-17,15:15,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,현금,한국
NM-2601-0814,2026-01-17,15:15,스낵,오란다 말차,NM-3000004,1,4500,4500,현금,한국
NM-2601-0815,2026-01-17,15:00,MD상품,키링 포 모양,NM-4000002,1,12000,12000,카드,한국
NM-2601-0816,2026-01-17,13:54,스낵,오란다 오리지널,NM-3000003,1,4500,4500,카드,한국
NM-2601-0816,2026-01-17,13:54,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,한국
NM-2601-0817,2026-01-17,15:48,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,카드,미국
NM-2601-0817,2026-01-17,15:48,MD상품,도자기컵,NM-4000003,2,28000,56000,카드,미국
NM-2601-0817,2026-01-17,15:48,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,카드,미국
NM-2601-0818,2026-01-17,16:34,MD상품,뉴믹스 에코백,NM-4000004,2,18000,36000,현금,기타
NM-2601-0818,2026-01-17,16:34,스낵,오란다 말차,NM-3000004,1,4500,4500,현금,기타
NM-2601-0818,2026-01-17,16:34,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,현금,기타
NM-2601-0819,2026-01-17,15:02,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,카드,한국
NM-2601-0819,2026-01-17,15:02,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,카드,한국
NM-2601-0820,2026-01-17,15:38,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,현금,일본
NM-2601-0820,2026-01-17,15:38,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,현금,일본
NM-2601-0820,2026-01-17,15:38,MD상품,키링 mix man,NM-4000001,3,12000,36000,현금,일본
NM-2601-0821,2026-01-17,15:13,커피포,화이트베리모카맛 커피포,NM-2000013,3,15900,47700,카드,일본
NM-2601-0821,2026-01-17,15:13,커피포,생일파티바닐라 커피포,NM-2000005,2,15900,31800,카드,일본
NM-2601-0822,2026-01-17,13:37,커피포,화이트베리모카맛 커피포,NM-2000013,1,15900,15900,카드,한국
NM-2601-0822,2026-01-17,13:37,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,카드,한국
NM-2601-0823,2026-01-17,15:17,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,카드,일본
NM-2601-0823,2026-01-17,15:17,MD상품,키링 mix man,NM-4000001,2,12000,24000,카드,일본
NM-2601-0824,2026-01-17,13:48,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,간편결제,일본
NM-2601-0824,2026-01-17,13:48,커피포,얼그레이밀크티 커피포,NM-2000016,2,15900,31800,간편결제,일본
NM-2601-0824,2026-01-17,13:48,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,간편결제,일본
NM-2601-0825,2026-01-17,17:18,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,간편결제,태국
NM-2601-0825,2026-01-17,17:18,커피포,군밤맛 커피포,NM-2000015,3,15900,47700,간편결제,태국
NM-2601-0825,2026-01-17,17:18,MD상품,키링 mix man,NM-4000001,1,12000,12000,간편결제,태국
NM-2601-0826,2026-01-17,14:54,스낵,오란다 오리지널,NM-3000003,1,4500,4500,간편결제,한국
NM-2601-0826,2026-01-17,14:54,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,간편결제,한국
NM-2601-0827,2026-01-17,13:56,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,카드,한국
NM-2601-0828,2026-01-17,14:50,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,간편결제,한국
NM-2601-0829,2026-01-17,15:04,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,간편결제,일본
NM-2601-0829,2026-01-17,15:04,커피포,군밤맛 커피포,NM-2000015,3,15900,47700,간편결제,일본
NM-2601-0829,2026-01-17,15:04,스낵,오란다 오리지널,NM-3000003,2,4500,9000,간편결제,일본
NM-2601-0830,2026-01-18,15:41,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,카드,한국
NM-2601-0830,2026-01-18,15:41,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,한국
NM-2601-0830,2026-01-18,15:41,커피포,민트초코맛 커피포,NM-2000014,1,15900,15900,카드,한국
NM-2601-0831,2026-01-18,13:41,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,간편결제,일본
NM-2601-0831,2026-01-18,13:41,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,일본
NM-2601-0832,2026-01-18,12:45,MD상품,키링 mix man,NM-4000001,1,12000,12000,카드,한국
NM-2601-0833,2026-01-18,18:22,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,간편결제,태국
NM-2601-0833,2026-01-18,18:22,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,간편결제,태국
NM-2601-0833,2026-01-18,18:22,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,간편결제,태국
NM-2601-0834,2026-01-18,17:49,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,간편결제,한국
NM-2601-0835,2026-01-18,11:40,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,카드,한국
NM-2601-0836,2026-01-18,13:13,스낵,오란다 말차,NM-3000004,1,4500,4500,현금,동남아기타
NM-2601-0836,2026-01-18,13:13,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,현금,동남아기타
NM-2601-0836,2026-01-18,13:13,커피포,오리지널 에어 10T,NM-2000008,1,16500,16500,현금,동남아기타
NM-2601-0837,2026-01-18,17:41,MD상품,키링 mix man,NM-4000001,1,12000,12000,현금,한국
NM-2601-0838,2026-01-18,15:38,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,카드,중국
NM-2601-0838,2026-01-18,15:38,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,중국
NM-2601-0838,2026-01-18,15:38,스낵,오란다 말차,NM-3000004,3,4500,13500,카드,중국
NM-2601-0839,2026-01-18,11:19,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,카드,홍콩
NM-2601-0839,2026-01-18,11:19,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,카드,홍콩
