주문번호,날짜,시간,카테고리,상품명,SKU,수량,단가,합계,결제수단,고객국적
NB-2602-0771,2026-02-16,11:36,커피포,시나몬약과맛 커피포,NM-2000019,1,15900,15900,카드,대만
NB-2602-0772,2026-02-16,12:14,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,2,5500,11000,카드,한국
NB-2602-0773,2026-02-16,14:17,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,카드,일본
NB-2602-0773,2026-02-16,14:17,커피포,바나나우유맛 커피포,NM-2000043,3,15900,47700,카드,일본
NB-2602-0774,2026-02-16,15:24,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,카드,태국
NB-2602-0775,2026-02-16,14:21,MD상품,북촌 에디션 토트백,NM-4000005,2,22000,44000,카드,중국
NB-2602-0775,2026-02-16,14:21,MD상품,북촌 에디션 토트백,NM-4000005,1,22000,22000,카드,중국
NB-2602-0775,2026-02-16,14:21,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,카드,중국
NB-2602-0776,2026-02-16,15:57,MD상품,키링 mix man,NM-4000001,1,12000,12000,간편결제,미국
NB-2602-0776,2026-02-16,15:57,커피포,시나몬약과맛 커피포,NM-2000019,1,15900,15900,간편결제,미국
NB-2602-0776,2026-02-16,15:57,커피포,시나몬약과맛 커피포,NM-2000019,1,15900,15900,간편결제,미국
NB-2602-0777,2026-02-16,13:20,커피포,타로밀크티 커피포,NM-2000018,3,15900,47700,카드,일본
NB-2602-0777,2026-02-16,13:20,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,카드,일본
NB-2602-0778,2026-02-16,15:44,커피포,얼그레이밀크티 커피포,NM-2000016,2,15900,31800,현금,일본
NB-2602-0778,2026-02-16,15:44,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,현금,일본
NB-2602-0778,2026-02-16,15:44,MD상품,키링 포 모양,NM-4000002,1,12000,12000,현금,일본
NB-2602-0779,2026-02-16,15:54,커피포,생일파티바닐라 커피포,NM-2000005,3,15900,47700,카드,일본
NB-2602-0779,2026-02-16,15:54,스낵,오란다 오리지널,NM-3000003,3,4500,13500,카드,일본
NB-2602-0780,2026-02-16,12:54,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,간편결제,대만
NB-2602-0780,2026-02-16,12:54,커피포,생일파티바닐라 커피포,NM-2000005,2,15900,31800,간편결제,대만
NB-2602-0780,2026-02-16,12:54,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,대만
NB-2602-0781,2026-02-16,10:01,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,간편결제,태국
NB-2602-0781,2026-02-16,10:01,커피포,시나몬약과맛 커피포,NM-2000019,1,15900,15900,간편결제,태국
NB-2602-0781,2026-02-16,10:01,스낵,오란다 오리지널,NM-3000003,3,4500,13500,간편결제,태국
NB-2602-0782,2026-02-16,15:29,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,일본
NB-2602-0783,2026-02-16,12:07,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,카드,미국
NB-2602-0783,2026-02-16,12:07,커피포,라즈베리말차 커피포,NM-2000017,2,15900,31800,카드,미국
NB-2602-0784,2026-02-16,16:53,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,카드,동남아기타
NB-2602-0784,2026-02-16,16:53,MD상품,키링 포 모양,NM-4000002,1,12000,12000,카드,동남아기타
NB-2602-0784,2026-02-16,16:53,MD상품,북촌 에디션 토트백,NM-4000005,2,22000,44000,카드,동남아기타
NB-2602-0785,2026-02-16,12:55,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,현금,한국
NB-2602-0786,2026-02-16,16:00,MD상품,북촌 에디션 토트백,NM-4000005,2,22000,44000,간편결제,기타
NB-2602-0787,2026-02-16,15:48,커피포,밀크카라멜맛 커피포,NM-2000114,3,15900,47700,간편결제,일본
NB-2602-0787,2026-02-16,15:48,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,일본
NB-2602-0787,2026-02-16,15:48,커피포,오리지널 에어 10T,NM-2000008,3,16500,49500,간편결제,일본
NB-2602-0787,2026-02-16,15:48,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,간편결제,일본
NB-2602-0788,2026-02-16,15:40,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,현금,한국
NB-2602-0788,2026-02-16,15:40,MD상품,키링 mix man,NM-4000001,2,12000,24000,현금,한국
NB-2602-0789,2026-02-16,10:14,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,간편결제,일본
NB-2602-0790,2026-02-16,17:22,커피포,시나몬약과맛 커피포,NM-2000019,1,15900,15900,카드,태국
NB-2602-0791,2026-02-16,11:52,MD상품,뉴믹스 에코백,NM-4000004,2,18000,36000,간편결제,중국
NB-2602-0791,2026-02-16,11:52,커피포,라즈베리말차 커피포,NM-2000017,2,15900,31800,간편결제,중국
NB-2602-0791,2026-02-16,11:52,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,간편결제,중국
NB-2602-0791,2026-02-16,11:52,커피포,시나몬약과맛 커피포,NM-2000019,1,15900,15900,간편결제,중국
NB-2602-0792,2026-02-16,16:17,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,간편결제,한국
NB-2602-0793,2026-02-16,13:45,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,한국
NB-2602-0794,2026-02-16,13:36,MD상품,북촌 에디션 토트백,NM-4000005,1,22000,22000,간편결제,중국
NB-2602-0794,2026-02-16,13:36,커피포,민트초코맛 커피포,NM-2000014,1,15900,15900,간편결제,중국
NB-2602-0795,2026-02-16,15:27,커피포,오리지널 에어 10T,NM-2000008,2,16500,33000,간편결제,중국
NB-2602-0795,2026-02-16,15:27,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,간편결제,중국
NB-2602-0796,2026-02-16,14:04,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,태국
NB-2602-0796,2026-02-16,14:04,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,간편결제,태국
NB-2602-0796,2026-02-16,14:04,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,간편결제,태국
NB-2602-0797,2026-02-16,16:36,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,간편결제,일본
NB-2602-0797,2026-02-16,16:36,커피포,시나몬약과맛 커피포,NM-2000019,3,15900,47700,간편결제,일본
NB-2602-0797,2026-02-16,16:36,MD상품,키링 포 모양,NM-4000002,3,12000,36000,간편결제,일본
NB-2602-0798,2026-02-16,16:53,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,한국
NB-2602-0798,2026-02-16,16:53,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,간편결제,한국
NB-2602-0799,2026-02-16,14:08,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,한국
NB-2602-0799,2026-02-16,14:08,MD상품,키링 mix man,NM-4000001,1,12000,12000,카드,한국
NB-2602-0800,2026-02-16,16:21,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,현금,일본
NB-2602-0800,2026-02-16,16:21,MD상품,키링 mix man,NM-4000001,2,12000,24000,현금,일본
NB-2602-0801,2026-02-16,16:46,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,간편결제,일본
NB-2602-0801,2026-02-16,16:46,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,일본
NB-2602-0802,2026-02-16,10:39,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,현금,대만
NB-2602-0803,2026-02-16,15:24,MD상품,북촌 에디션 토트백,NM-4000005,3,22000,66000,간편결제,미국
NB-2602-0804,2026-02-16,16:36,커피포,민트초코맛 커피포,NM-2000014,2,15900,31800,간편결제,일본
NB-2602-0804,2026-02-16,16:36,MD상품,북촌 에디션 토트백,NM-4000005,1,22000,22000,간편결제,일본
NB-2602-0805,2026-02-16,15:55,MD상품,북촌 에디션 토트백,NM-4000005,3,22000,66000,카드,일본
NB-2602-0805,2026-02-16,15:55,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,카드,일본
NB-2602-0805,2026-02-16,15:55,커피포,시나몬약과맛 커피포,NM-2000019,3,15900,47700,카드,일본
NB-2602-0806,2026-02-16,14:48,MD상품,키링 포 모양,NM-4000002,2,12000,24000,간편결제,일본
NB-2602-0806,2026-02-16,14:48,커피포,말차라떼맛 커피포,NM-2000108,3,15900,47700,간편결제,일본
NB-2602-0807,2026-02-16,11:26,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,간편결제,한국
NB-2602-0808,2026-02-16,15:15,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,현금,일본
NB-2602-0808,2026-02-16,15:15,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,현금,일본
NB-2602-0808,2026-02-16,15:15,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,현금,일본
NB-2602-0808,2026-02-16,15:15,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,현금,일본
NB-2602-0809,2026-02-16,11:57,커피포,생일파티바닐라 커피포,NM-2000005,3,15900,47700,카드,미국
NB-2602-0809,2026-02-16,11:57,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,카드,미국
NB-2602-0810,2026-02-16,16:08,커피포,시나몬약과맛 커피포,NM-2000019,3,15900,47700,간편결제,유럽
NB-2602-0810,2026-02-16,16:08,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,유럽
NB-2602-0810,2026-02-16,16:08,커피포,군밤맛 커피포,NM-2000015,3,15900,47700,간편결제,유럽
NB-2602-0811,2026-02-17,13:46,커피포,민트초코맛 커피포,NM-2000014,3,15900,47700,간편결제,대만
NB-2602-0811,2026-02-17,13:46,커피포,밀크카라멜맛 커피포,NM-2000114,3,15900,47700,간편결제,대만
NB-2602-0812,2026-02-17,12:04,커피포,생일파티바닐라 커피포,NM-2000005,2,15900,31800,카드,일본
NB-2602-0812,2026-02-17,12:04,MD상품,북촌 에디션 토트백,NM-4000005,2,22000,44000,카드,일본
NB-2602-0813,2026-02-17,14:01,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,간편결제,동남아기타
NB-2602-0813,2026-02-17,14:01,MD상품,뉴믹스 에코백,NM-4000004,1,18000,18000,간편결제,동남아기타
NB-2602-0814,2026-02-17,12:02,MD상품,북촌 에디션 토트백,NM-4000005,2,22000,44000,카드,일본
NB-2602-0814,2026-02-17,12:02,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,카드,일본
NB-2602-0815,2026-02-17,11:19,MD상품,북촌 에디션 토트백,NM-4000005,2,22000,44000,카드,태국
NB-2602-0815,2026-02-17,11:19,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,태국
NB-2602-0816,2026-02-17,13:34,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,간편결제,태국
NB-2602-0816,2026-02-17,13:34,커피포,라즈베리말차 커피포,NM-2000017,2,15900,31800,간편결제,태국
NB-2602-0817,2026-02-17,14:37,커피포,시나몬약과맛 커피포,NM-2000019,2,15900,31800,현금,한국
NB-2602-0817,2026-02-17,14:37,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,현금,한국
NB-2602-0818,2026-02-17,11:24,MD상품,키링 포 모양,NM-4000002,2,12000,24000,간편결제,대만
NB-2602-0818,2026-02-17,11:24,커피포,군밤맛 커피포,NM-2000015,3,15900,47700,간편결제,대만
NB-2602-0819,2026-02-17,14:51,커피포,시나몬약과맛 커피포,NM-2000019,1,15900,15900,간편결제,일본
NB-2602-0819,2026-02-17,14:51,커피포,시나몬약과맛 커피포,NM-2000019,2,15900,31800,간편결제,일본
NB-2602-0820,2026-02-17,14:08,스낵,오란다 말차,NM-3000004,3,4500,13500,카드,일본
NB-2602-0820,2026-02-17,14:08,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,일본
NB-2602-0821,2026-02-17,16:24,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,카드,한국
NB-2602-0821,2026-02-17,16:24,커피포,오리지널 에어 10T,NM-2000008,1,16500,16500,카드,한국
NB-2602-0822,2026-02-17,13:46,MD상품,북촌 에디션 토트백,NM-4000005,1,22000,22000,간편결제,홍콩
NB-2602-0823,2026-02-17,16:18,커피포,시나몬약과맛 커피포,NM-2000019,2,15900,31800,간편결제,대만
NB-2602-0823,2026-02-17,16:18,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,간편결제,대만
NB-2602-0823,2026-02-17,16:18,MD상품,북촌 에디션 토트백,NM-4000005,3,22000,66000,간편결제,대만
NB-2602-0823,2026-02-17,16:18,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,3,5500,16500,간편결제,대만
NB-2602-0824,2026-02-17,10:02,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,유럽
NB-2602-0824,2026-02-17,10:02,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,2,5500,11000,카드,유럽
NB-2602-0825,2026-02-17,10:03,MD상품,키링 포 모양,NM-4000002,3,12000,36000,간편결제,홍콩
NB-2602-0825,2026-02-17,10:03,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,홍콩
NB-2602-0825,2026-02-17,10:03,스낵,건빵크런치 8개입,NM-3000001,3,6500,19500,간편결제,홍콩
NB-2602-0825,2026-02-17,10:03,스낵,건빵크런치 8개입,NM-3000001,3,6500,19500,간편결제,홍콩
NB-2602-0826,2026-02-17,16:20,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,간편결제,동남아기타
NB-2602-0826,2026-02-17,16:20,커피포,생일파티바닐라 커피포,NM-2000005,2,15900,31800,간편결제,동남아기타
NB-2602-0827,2026-02-17,13:26,커피포,시나몬약과맛 커피포,NM-2000019,2,15900,31800,현금,중국
NB-2602-0827,2026-02-17,13:26,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,현금,중국
NB-2602-0828,2026-02-17,14:44,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,카드,유럽
NB-2602-0828,2026-02-17,14:44,스낵,오란다 말차,NM-3000004,2,4500,9000,카드,유럽
NB-2602-0829,2026-02-17,11:36,커피포,시나몬약과맛 커피포,NM-2000019,3,15900,47700,간편결제,일본
NB-2602-0830,2026-02-17,11:09,커피포,시나몬약과맛 커피포,NM-2000019,2,15900,31800,간편결제,한국
NB-2602-0831,2026-02-17,12:26,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,일본
NB-2602-0831,2026-02-17,12:26,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,간편결제,일본
NB-2602-0831,2026-02-17,12:26,스낵,오란다 오리지널,NM-3000003,1,4500,4500,간편결제,일본
NB-2602-0832,2026-02-17,13:14,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,카드,기타
NB-2602-0832,2026-02-17,13:14,스낵,오란다 오리지널,NM-3000003,2,4500,9000,카드,기타
NB-2602-0832,2026-02-17,13:14,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,카드,기타
NB-2602-0832,2026-02-17,13:14,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,2,5500,11000,카드,기타
NB-2602-0833,2026-02-17,16:11,스낵,오란다 말차,NM-3000004,2,4500,9000,간편결제,기타
NB-2602-0833,2026-02-17,16:11,MD상품,도자기컵,NM-4000003,2,28000,56000,간편결제,기타
NB-2602-0833,2026-02-17,16:11,커피포,시나몬약과맛 커피포,NM-2000019,1,15900,15900,간편결제,기타
NB-2602-0833,2026-02-17,16:11,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,간편결제,기타
NB-2602-0834,2026-02-17,17:10,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,홍콩
NB-2602-0834,2026-02-17,17:10,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,홍콩
NB-2602-0834,2026-02-17,17:10,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,카드,홍콩
NB-2602-0834,2026-02-17,17:10,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,카드,홍콩
NB-2602-0835,2026-02-17,11:17,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,현금,일본
NB-2602-0836,2026-02-17,17:06,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,간편결제,일본
NB-2602-0836,2026-02-17,17:06,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,간편결제,일본
NB-2602-0837,2026-02-17,15:13,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,일본
NB-2602-0838,2026-02-17,10:30,스낵,건빵크런치 8개입,NM-3000001,3,6500,19500,카드,태국
NB-2602-0838,2026-02-17,10:30,MD상품,북촌 에디션 토트백,NM-4000005,2,22000,44000,카드,태국
NB-2602-0839,2026-02-17,11:24,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,현금,일본
NB-2602-0839,2026-02-17,11:24,스낵,오란다 오리지널,NM-3000003,1,4500,4500,현금,일본
NB-2602-0840,2026-02-17,14:40,MD상품,뉴믹스 에코백,NM-4000004,2,18000,36000,현금,유럽
NB-2602-0840,2026-02-17,14:40,스낵,오란다 오리지널,NM-3000003,1,4500,4500,현금,유럽
NB-2602-0840,2026-02-17,14:40,커피포,생일파티바닐라 커피포,NM-2000005,2,15900,31800,현금,유럽
NB-2602-0840,2026-02-17,14:40,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,현금,유럽
NB-2602-0841,2026-02-17,14:26,MD상품,키링 포 모양,NM-4000002,1,12000,12000,카드,미국
NB-2602-0841,2026-02-17,14:26,스낵,오란다 오리지널,NM-3000003,2,4500,9000,카드,미국
NB-2602-0841,2026-02-17,14:26,커피포,시나몬약과맛 커피포,NM-2000019,3,15900,47700,카드,미국
NB-2602-0842,2026-02-17,15:08,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,카드,한국
NB-2602-0843,2026-02-17,10:17,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,간편결제,중국
NB-2602-0843,2026-02-17,10:17,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,3,5500,16500,간편결제,중국
NB-2602-0844,2026-02-17,12:59,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,카드,일본
NB-2602-0845,2026-02-17,13:59,커피포,바나나우유맛 커피포,NM-2000043,3,15900,47700,간편결제,미국
NB-2602-0846,2026-02-17,14:18,MD상품,키링 mix man,NM-4000001,1,12000,12000,간편결제,한국
NB-2602-0846,2026-02-17,14:18,커피포,오리지널 에어 10T,NM-2000008,1,16500,16500,간편결제,한국
NB-2602-0846,2026-02-17,14:18,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,간편결제,한국
NB-2602-0847,2026-02-17,13:43,커피포,시나몬약과맛 커피포,NM-2000019,2,15900,31800,카드,일본
NB-2602-0847,2026-02-17,13:43,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,카드,일본
NB-2602-0847,2026-02-17,13:43,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,2,5500,11000,카드,일본
NB-2602-0848,2026-02-17,15:04,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,간편결제,한국
NB-2602-0848,2026-02-17,15:04,커피포,타로밀크티 커피포,NM-2000018,1,15900,15900,간편결제,한국
NB-2602-0848,2026-02-17,15:04,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,간편결제,한국
NB-2602-0849,2026-02-18,12:43,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,카드,일본
NB-2602-0849,2026-02-18,12:43,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,카드,일본
NB-2602-0849,2026-02-18,12:43,스낵,오란다 오리지널,NM-3000003,2,4500,9000,카드,일본
NB-2602-0850,2026-02-18,15:50,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,카드,한국
NB-2602-0850,2026-02-18,15:50,커피포,라즈베리말차 커피포,NM-2000017,1,15900,15900,카드,한국
NB-2602-0851,2026-02-18,12:33,커피포,화이트베리모카맛 커피포,NM-2000013,2,15900,31800,간편결제,홍콩
NB-2602-0852,2026-02-18,12:38,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,현금,일본
NB-2602-0852,2026-02-18,12:38,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,현금,일본
NB-2602-0853,2026-02-18,14:21,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,카드,중국
NB-2602-0853,2026-02-18,14:21,커피포,바나나우유맛 커피포,NM-2000043,3,15900,47700,카드,중국
NB-2602-0853,2026-02-18,14:21,커피포,타로밀크티 커피포,NM-2000018,1,15900,15900,카드,중국
NB-2602-0854,2026-02-18,12:16,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,카드,일본
NB-2602-0855,2026-02-18,16:36,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,간편결제,일본
NB-2602-0855,2026-02-18,16:36,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,간편결제,일본
NB-2602-0856,2026-02-18,13:40,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,중국
NB-2602-0856,2026-02-18,13:40,MD상품,키링 포 모양,NM-4000002,3,12000,36000,간편결제,중국
NB-2602-0857,2026-02-18,14:56,MD상품,북촌 에디션 토트백,NM-4000005,2,22000,44000,간편결제,일본
NB-2602-0857,2026-02-18,14:56,커피포,화이트베리모카맛 커피포,NM-2000013,3,15900,47700,간편결제,일본
NB-2602-0858,2026-02-18,11:21,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,간편결제,한국
NB-2602-0859,2026-02-18,15:36,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,간편결제,일본
NB-2602-0859,2026-02-18,15:36,MD상품,키링 mix man,NM-4000001,1,12000,12000,간편결제,일본
NB-2602-0859,2026-02-18,15:36,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,간편결제,일본
NB-2602-0860,2026-02-18,15:59,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,현금,한국
NB-2602-0860,2026-02-18,15:59,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,현금,한국
NB-2602-0860,2026-02-18,15:59,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,현금,한국
NB-2602-0861,2026-02-18,14:25,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,카드,일본
NB-2602-0861,2026-02-18,14:25,커피포,시나몬약과맛 커피포,NM-2000019,2,15900,31800,카드,일본
NB-2602-0861,2026-02-18,14:25,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,카드,일본
NB-2602-0862,2026-02-18,14:27,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,간편결제,한국
NB-2602-0863,2026-02-18,12:24,커피포,오리지널 에어 10T,NM-2000008,2,16500,33000,간편결제,미국
NB-2602-0863,2026-02-18,12:24,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,미국
NB-2602-0863,2026-02-18,12:24,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,미국
NB-2602-0864,2026-02-18,16:55,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,2,5500,11000,현금,미국
NB-2602-0864,2026-02-18,16:55,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,현금,미국
NB-2602-0865,2026-02-18,15:31,커피포,얼그레이밀크티 커피포,NM-2000016,3,15900,47700,현금,일본
NB-2602-0866,2026-02-18,14:13,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,카드,일본
NB-2602-0867,2026-02-18,11:08,MD상품,키링 mix man,NM-4000001,3,12000,36000,간편결제,대만
NB-2602-0867,2026-02-18,11:08,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,간편결제,대만
NB-2602-0868,2026-02-18,13:38,커피포,얼그레이밀크티 커피포,NM-2000016,2,15900,31800,카드,일본
NB-2602-0868,2026-02-18,13:38,커피포,밀크카라멜맛 커피포,NM-2000114,3,15900,47700,카드,일본
NB-2602-0868,2026-02-18,13:38,커피포,시나몬약과맛 커피포,NM-2000019,1,15900,15900,카드,일본
NB-2602-0869,2026-02-18,13:28,MD상품,키링 포 모양,NM-4000002,3,12000,36000,카드,일본
NB-2602-0870,2026-02-18,13:14,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,현금,일본
NB-2602-0870,2026-02-18,13:14,커피포,라즈베리말차 커피포,NM-2000017,3,15900,47700,현금,일본
NB-2602-0870,2026-02-18,13:14,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,현금,일본
NB-2602-0871,2026-02-18,16:49,커피포,바나나우유맛 커피포,NM-2000043,3,15900,47700,간편결제,일본
NB-2602-0871,2026-02-18,16:49,커피포,얼그레이밀크티 커피포,NM-2000016,2,15900,31800,간편결제,일본
NB-2602-0871,2026-02-18,16:49,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,간편결제,일본
NB-2602-0872,2026-02-18,14:36,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,한국
NB-2602-0873,2026-02-18,10:01,커피포,말차라떼맛 커피포,NM-2000108,3,15900,47700,카드,일본
NB-2602-0873,2026-02-18,10:01,커피포,오리지널 에어 10T,NM-2000008,2,16500,33000,카드,일본
NB-2602-0873,2026-02-18,10:01,MD상품,도자기컵,NM-4000003,2,28000,56000,카드,일본
NB-2602-0873,2026-02-18,10:01,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,일본
NB-2602-0874,2026-02-18,14:09,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,간편결제,태국
NB-2602-0875,2026-02-18,16:22,MD상품,키링 mix man,NM-4000001,1,12000,12000,현금,한국
NB-2602-0875,2026-02-18,16:22,MD상품,키링 mix man,NM-4000001,2,12000,24000,현금,한국
NB-2602-0876,2026-02-18,15:26,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,카드,중국
NB-2602-0876,2026-02-18,15:26,커피포,화이트베리모카맛 커피포,NM-2000013,1,15900,15900,카드,중국
NB-2602-0876,2026-02-18,15:26,커피포,시나몬약과맛 커피포,NM-2000019,1,15900,15900,카드,중국
NB-2602-0877,2026-02-18,15:34,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,간편결제,일본
NB-2602-0877,2026-02-18,15:34,커피포,시나몬약과맛 커피포,NM-2000019,1,15900,15900,간편결제,일본
NB-2602-0877,2026-02-18,15:34,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,간편결제,일본
NB-2602-0878,2026-02-18,16:06,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,간편결제,일본
NB-2602-0878,2026-02-18,16:06,MD상품,키링 mix man,NM-4000001,2,12000,24000,간편결제,일본
NB-2602-0879,2026-02-18,14:05,커피포,시나몬약과맛 커피포,NM-2000019,1,15900,15900,간편결제,일본
NB-2602-0879,2026-02-18,14:05,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,간편결제,일본
NB-2602-0879,2026-02-18,14:05,스낵,오란다 말차,NM-3000004,1,4500,4500,간편결제,일본
NB-2602-0880,2026-02-18,14:58,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,카드,일본
NB-2602-0880,2026-02-18,14:58,커피포,시나몬약과맛 커피포,NM-2000019,2,15900,31800,카드,일본
NB-2602-0881,2026-02-18,16:21,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,현금,일본
NB-2602-0882,2026-02-18,11:31,커피포,생일파티바닐라 커피포,NM-2000005,2,15900,31800,카드,일본
